match_id,snapshot_time,bookmaker,market,selection,decimal_odds,is_opening
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,1x2,draw,3.5,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair Sportsbook,1x2,draw,3.0,0
FD_PD_544499,2026-03-20 14:16:28.184101,Paddy Power,1x2,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Sky Bet,1x2,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,BoyleSports,1x2,home,2.05,0
FD_PD_544499,2026-03-20 14:16:28.184101,Smarkets,1x2,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,Ladbrokes,1x2,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Coral,1x2,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,William Hill,1x2,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betway,1x2,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,LiveScore Bet,1x2,home,2.04,0
FD_PD_544499,2026-03-20 14:16:28.184101,LeoVegas,1x2,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Casumo,1x2,home,2.16,0
FD_PD_544499,2026-03-20 14:16:28.184101,Grosvenor,1x2,home,2.16,0
FD_PD_544499,2026-03-20 14:16:28.184101,Virgin Bet,1x2,home,2.04,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair,1x2,home,2.22,0
FD_PD_544499,2026-03-20 14:16:28.184101,Bet Victor,1x2,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,1x2,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair Sportsbook,1x2,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Paddy Power,home_win,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Sky Bet,home_win,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,BoyleSports,home_win,home,2.05,0
FD_PD_544499,2026-03-20 14:16:28.184101,Smarkets,home_win,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,Ladbrokes,home_win,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Coral,home_win,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,William Hill,home_win,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betway,home_win,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,LiveScore Bet,home_win,home,2.04,0
FD_PD_544499,2026-03-20 14:16:28.184101,LeoVegas,home_win,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Casumo,home_win,home,2.16,0
FD_PD_544499,2026-03-20 14:16:28.184101,Grosvenor,home_win,home,2.16,0
FD_PD_544499,2026-03-20 14:16:28.184101,Virgin Bet,home_win,home,2.04,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair,home_win,home,2.22,0
FD_PD_544499,2026-03-20 14:16:28.184101,Bet Victor,home_win,home,2.15,0
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,home_win,home,2.2,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair Sportsbook,home_win,home,2.1,0
FD_PD_544499,2026-03-20 14:16:28.184101,Paddy Power,home_win,not_home,1.6746268656716417,0
FD_PD_544499,2026-03-20 14:16:28.184101,Sky Bet,home_win,not_home,1.6616541353383456,0
FD_PD_544499,2026-03-20 14:16:28.184101,BoyleSports,home_win,not_home,1.5984375,0
FD_PD_544499,2026-03-20 14:16:28.184101,Smarkets,home_win,not_home,1.7624113475177308,0
FD_PD_544499,2026-03-20 14:16:28.184101,Ladbrokes,home_win,not_home,1.65,0
FD_PD_544499,2026-03-20 14:16:28.184101,Coral,home_win,not_home,1.65,0
FD_PD_544499,2026-03-20 14:16:28.184101,William Hill,home_win,not_home,1.65,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betway,home_win,not_home,1.6746268656716417,0
FD_PD_544499,2026-03-20 14:16:28.184101,LiveScore Bet,home_win,not_home,1.6116279069767443,0
FD_PD_544499,2026-03-20 14:16:28.184101,LeoVegas,home_win,not_home,1.6366412213740458,0
FD_PD_544499,2026-03-20 14:16:28.184101,Casumo,home_win,not_home,1.6866666666666663,0
FD_PD_544499,2026-03-20 14:16:28.184101,Grosvenor,home_win,not_home,1.6866666666666663,0
FD_PD_544499,2026-03-20 14:16:28.184101,Virgin Bet,home_win,not_home,1.6116279069767443,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair,home_win,not_home,1.7874125874125877,0
FD_PD_544499,2026-03-20 14:16:28.184101,Bet Victor,home_win,not_home,1.6985294117647058,0
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,home_win,not_home,1.7624113475177308,0
FD_PD_544499,2026-03-20 14:16:28.184101,Betfair Sportsbook,home_win,not_home,1.5245901639344264,0
FD_PD_544499,2026-03-20 14:16:28.184101,William Hill,over_2_5,over_2_5,1.95,0
FD_PD_544499,2026-03-20 14:16:28.184101,LeoVegas,over_2_5,over_2_5,1.95,0
FD_PD_544499,2026-03-20 14:16:28.184101,Casumo,over_2_5,over_2_5,2.0,0
FD_PD_544499,2026-03-20 14:16:28.184101,Grosvenor,over_2_5,over_2_5,2.0,0
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,over_2_5,over_2_5,1.96,0
FD_PD_544499,2026-03-20 14:16:28.184101,William Hill,over_2_5,under_2_5,1.8,0
FD_PD_544499,2026-03-20 14:16:28.184101,LeoVegas,over_2_5,under_2_5,1.73,0
FD_PD_544499,2026-03-20 14:16:28.184101,Casumo,over_2_5,under_2_5,1.77,0
FD_PD_544499,2026-03-20 14:16:28.184101,Grosvenor,over_2_5,under_2_5,1.77,0
FD_PD_544499,2026-03-20 14:16:28.184101,Matchbook,over_2_5,under_2_5,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,BoyleSports,1x2,away,1.91,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Paddy Power,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Sky Bet,1x2,away,2.0,0
FD_BL1_540644,2026-03-20 14:16:30.058083,888sport,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Smarkets,1x2,away,2.06,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair,1x2,away,2.08,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betway,1x2,away,2.0,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Coral,1x2,away,2.0,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Ladbrokes,1x2,away,2.0,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Virgin Bet,1x2,away,1.89,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,1x2,away,1.93,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,away,1.89,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Bet Victor,1x2,away,1.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,away,1.91,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Matchbook,1x2,away,2.06,0
FD_BL1_540644,2026-03-20 14:16:30.058083,BoyleSports,1x2,draw,3.75,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Paddy Power,1x2,draw,3.8,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Sky Bet,1x2,draw,3.75,0
FD_BL1_540644,2026-03-20 14:16:30.058083,888sport,1x2,draw,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,1x2,draw,3.7,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Smarkets,1x2,draw,3.85,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair,1x2,draw,3.9,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betway,1x2,draw,3.75,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Coral,1x2,draw,3.8,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Ladbrokes,1x2,draw,3.75,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,1x2,draw,3.8,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Virgin Bet,1x2,draw,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,1x2,draw,3.75,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,1x2,draw,3.8,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,draw,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Bet Victor,1x2,draw,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,draw,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Matchbook,1x2,draw,3.95,0
FD_BL1_540644,2026-03-20 14:16:30.058083,BoyleSports,1x2,home,3.1,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Paddy Power,1x2,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Sky Bet,1x2,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,888sport,1x2,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,1x2,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Smarkets,1x2,home,3.55,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair,1x2,home,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betway,1x2,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Coral,1x2,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Ladbrokes,1x2,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,1x2,home,3.45,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Virgin Bet,1x2,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,1x2,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,1x2,home,3.45,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Bet Victor,1x2,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Matchbook,1x2,home,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,BoyleSports,home_win,home,3.1,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Paddy Power,home_win,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Sky Bet,home_win,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,888sport,home_win,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,home_win,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Smarkets,home_win,home,3.55,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair,home_win,home,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betway,home_win,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Coral,home_win,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Ladbrokes,home_win,home,3.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,home_win,home,3.45,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Virgin Bet,home_win,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,home_win,home,3.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,home_win,home,3.45,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LiveScore Bet,home_win,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Bet Victor,home_win,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair Sportsbook,home_win,home,3.25,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Matchbook,home_win,home,3.6,0
FD_BL1_540644,2026-03-20 14:16:30.058083,BoyleSports,home_win,not_home,1.265459363957597,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Paddy Power,home_win,not_home,1.2886956521739128,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Sky Bet,home_win,not_home,1.3043478260869563,0
FD_BL1_540644,2026-03-20 14:16:30.058083,888sport,home_win,not_home,1.2648648648648648,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,home_win,not_home,1.2769911504424778,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Smarkets,home_win,not_home,1.3419627749576988,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair,home_win,not_home,1.3565217391304347,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betway,home_win,not_home,1.3043478260869563,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Coral,home_win,not_home,1.310344827586207,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Ladbrokes,home_win,not_home,1.3043478260869563,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,home_win,not_home,1.2886956521739128,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Virgin Bet,home_win,not_home,1.239344262295082,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,home_win,not_home,1.2742077464788732,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,home_win,not_home,1.2886956521739128,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LiveScore Bet,home_win,not_home,1.239344262295082,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Bet Victor,home_win,not_home,1.2648648648648648,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Betfair Sportsbook,home_win,not_home,1.2030038759689925,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Matchbook,home_win,not_home,1.353910149750416,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,over_2_5,over_2_5,1.57,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,over_2_5,over_2_5,1.55,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,over_2_5,over_2_5,1.51,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,over_2_5,over_2_5,1.55,0
FD_BL1_540644,2026-03-20 14:16:30.058083,William Hill,over_2_5,under_2_5,2.3,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Grosvenor,over_2_5,under_2_5,2.4,0
FD_BL1_540644,2026-03-20 14:16:30.058083,LeoVegas,over_2_5,under_2_5,2.33,0
FD_BL1_540644,2026-03-20 14:16:30.058083,Casumo,over_2_5,under_2_5,2.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,BoyleSports,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Sky Bet,1x2,away,7.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Paddy Power,1x2,away,7.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,888sport,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Smarkets,1x2,away,8.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair,1x2,away,8.2,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betway,1x2,away,7.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Coral,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Ladbrokes,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LeoVegas,1x2,away,7.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Virgin Bet,1x2,away,6.75,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Casumo,1x2,away,7.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,away,6.75,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Grosvenor,1x2,away,7.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Bet Victor,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,away,6.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Matchbook,1x2,away,8.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,BoyleSports,1x2,draw,4.75,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Sky Bet,1x2,draw,5.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Paddy Power,1x2,draw,5.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,888sport,1x2,draw,4.6,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,1x2,draw,4.75,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Smarkets,1x2,draw,5.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair,1x2,draw,5.3,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betway,1x2,draw,5.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Coral,1x2,draw,5.25,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Ladbrokes,1x2,draw,5.0,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LeoVegas,1x2,draw,4.9,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Virgin Bet,1x2,draw,4.7,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Casumo,1x2,draw,4.9,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,draw,4.7,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Grosvenor,1x2,draw,4.9,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Bet Victor,1x2,draw,4.6,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,draw,4.2,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Matchbook,1x2,draw,5.2,0
FD_BL1_540648,2026-03-20 14:16:30.058083,BoyleSports,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Sky Bet,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Paddy Power,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,888sport,1x2,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,1x2,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Smarkets,1x2,home,1.41,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair,1x2,home,1.43,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betway,1x2,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Coral,1x2,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Ladbrokes,1x2,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LeoVegas,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Virgin Bet,1x2,home,1.34,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Casumo,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LiveScore Bet,1x2,home,1.34,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Grosvenor,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Bet Victor,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair Sportsbook,1x2,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Matchbook,1x2,home,1.43,0
FD_BL1_540648,2026-03-20 14:16:30.058083,BoyleSports,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Sky Bet,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Paddy Power,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,888sport,home_win,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,home_win,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Smarkets,home_win,home,1.41,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair,home_win,home,1.43,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betway,home_win,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Coral,home_win,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Ladbrokes,home_win,home,1.4,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LeoVegas,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Virgin Bet,home_win,home,1.34,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Casumo,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LiveScore Bet,home_win,home,1.34,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Grosvenor,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Bet Victor,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair Sportsbook,home_win,home,1.36,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Matchbook,home_win,home,1.43,0
FD_BL1_540648,2026-03-20 14:16:30.058083,BoyleSports,home_win,not_home,2.7444444444444445,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Sky Bet,home_win,not_home,2.9166666666666665,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Paddy Power,home_win,not_home,2.9166666666666665,0
FD_BL1_540648,2026-03-20 14:16:30.058083,888sport,home_win,not_home,2.6936936936936933,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,home_win,not_home,2.7444444444444445,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Smarkets,home_win,not_home,3.286956521739131,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair,home_win,not_home,3.219259259259259,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betway,home_win,not_home,2.9166666666666665,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Coral,home_win,not_home,2.904255319148936,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Ladbrokes,home_win,not_home,2.826086956521739,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LeoVegas,home_win,not_home,2.963709677419355,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Virgin Bet,home_win,not_home,2.770742358078603,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Casumo,home_win,not_home,2.963709677419355,0
FD_BL1_540648,2026-03-20 14:16:30.058083,LiveScore Bet,home_win,not_home,2.770742358078603,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Grosvenor,home_win,not_home,2.963709677419355,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Bet Victor,home_win,not_home,2.6936936936936933,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Betfair Sportsbook,home_win,not_home,2.5514018691588785,0
FD_BL1_540648,2026-03-20 14:16:30.058083,Matchbook,home_win,not_home,3.151515151515152,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,over_2_5,over_2_5,1.5,0
FD_BL1_540648,2026-03-20 14:16:30.058083,William Hill,over_2_5,under_2_5,2.5,0
